17
1
12
17
13
21
22
18
25
4
25
3
29
26
24
20
11
10
18
29
5
16
9
27
8
25
9
16
31
2
2
29
11
15
15
13
2
21
18
23
18
4
9
11
24
30
20
10
11
25
13
28
14
20
26
30
5
13
27
8
3
8
16
1
24
25
21
16
24
6
3
6
19
29
24
4
30
8
27
3
6
21
4
25
31
27
30
31
22
27
14
7
19
15
21
14
25
13
4
14
9
1
6
29
5
19
25
5
16
11
14
7
2
28
22
17
3
2
19
10
19
9
19
11
10
10
29
16
31
26
17
16
12
10
30
31
19
18
20
28
9
5
30
23
30
7
20
16
18
25
15
28
15
15
2
11
22
13
18
27
14
23
28
2
29
4
9
17
23
25
28
17
14
2
22
1
13
12
26
5
8
27
19
31
31
28
19
14
28
9
20
1
19
15
28
26
11
21
30
21
28
16
8
10
4
10
10
11
7
3
3
13
19
28
5
9
27
23
31
29
31
20
20
4
4
17
22
14
20
29
9
31
26
30
11
30
11
9
28
18
20
18
9
7
28
16
26
8
27
8
29
20
4
21
1
3
23
26
9
16
15
4
25
4
11
12
21
24
24
13
31
29
3
9
6
4
5
8
25
8
11
3
28
26
8
5
31
8
4
7
16
25
6
25
13
14
30
28
22
15
17
23
31
3
22
23
31
30
27
5
28
30
24
15
21
16
9
15
18
8
29
10
15
30
1
7
30
7
12
2
2
26
9
9
31
16
29
6
7
8
2
30
7
14
27
8
12
14
27
27
31
17
24
26
6
15
27
20
24
8
11
10
25
31
17
25
24
13
4
28
23
9
24
15
10
17
22
15
13
16
21
28
14
7
6
7
12
2
8
12
16
15
13
22
29
12
9
14
14
12
1
12
13
11
29
18
21
13
29
1
4
18
23
29
13
20
13
27
26
1
14
16
6
15
31
16
1
31
26
15
6
2
27
16
3
16
2
24
11
23
7
13
26
3
28
28
12
14
18
23
14
26
16
22
15
8
9
1
9
13
28
21
11
28
21
28
20
25
22
3
10
9
30
2
1
25
9
11
29
2
1
4
22
17
25
17
31
20
20
26
17
22
23
27
28
25
30
6
1
25
18
19
10
28
31
30
25
12
21
14
8
21
28
11
4
15
15
29
24
16
31
20
15
8
31
9
5
27
25
28
23
30
22
21
4
25
1
25
4
31
9
23
11
23
7
30
5
10
1
23
8
12
23
6
31
8
21
5
28
17
6
12
24
16
2
27
31
17
1
9
19
5
1
15
27
5
19
17
31
6
22
11
15
4
27
1
29
26
19
13
23
26
30
15
20
21
14
24
25
19
5
12
19
1
9
19
27
3
15
9
16
29
20
8
31
21
2
12
27
22
12
12
3
16
1
27
18
2
19
1
15
23
28
15
2
12
22
1
8
21
4
29
4
24
21
6
26
26
25
4
8
17
12
6
3
22
8
31
1
13
27
10
13
8
28
9
30
14
16
15
12
26
30
22
20
16
5
21
20
28
26
24
13
23
12
11
28
21
19
27
13
15
24
24
8
2
7
14
23
20
19
4
19
26
31
27
30
5
8
26
12
21
9
6
12
30
5
9
27
9
18
22
29
4
29
19
13
25
8
4
27
15
31
8
23
27
2
18
24
26
11
14
4
20
28
20
23
14
11
15
14
3
5
28
7
5
1
26
10
8
13
16
28
10
1
1
9
18
15
18
21
16
4
8
3
6
14
16
31
26
13
16
24
12
18
16
5
25
5
3
17
24
8
27
29
18
4
23
18
29
6
10
7
3
14
26
22
8
26
14
28
12
10
24
14
5
10
31
31
26
10
10
8
12
19
17
9
10
26
23
11
5
31
3
7
28
31
27
3
6
14
20
10
14
13
17
7
26
6
22
2
7
26
10
3
14
23
10
1
28
17
30
31
21
22
8
24
25
23
2
9
28
8
11
29
26
3
15
17
7
2
12
31
31
15
17
2
30
27
3
6
22
10
1
3
17
29
22
31
12
26
19
10
29
25
24
29
11
13
17
2
19
30
6
14
28
16
12
2
9
8
5
22
11
3
23
10
22
30
2
5
27
27
15
8
26
26
23
30
15
12
11
3
24
31
16
15
10
27
16
23
9
10
2
2
20
15
28
27
20
31
28
21
20
19
16
